"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"CZE","Czechia","M","Men","65_OVER","65 and over","2018","2018",865492,,
"CZE","Czechia","M","Men","65_OVER","65 and over","2019","2019",887265,,
"CZE","Czechia","M","Men","65_OVER","65 and over","2020","2020",903753,,
"CZE","Czechia","M","Men","65_OVER","65 and over","2021","2021",909257,,
"CZE","Czechia","M","Men","65_OVER","65 and over","2022","2022",921888,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1980","1980",1390284,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1981","1981",1349298,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1982","1982",1305454,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1983","1983",1257088,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1984","1984",1225678,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1985","1985",1222284,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1986","1986",1231235,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1987","1987",1248060,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1988","1988",1267493,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1989","1989",1284211,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1990","1990",1296024,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1991","1991",1309773,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1992","1992",1322691,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1993","1993",1336924,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1994","1994",1350905,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1995","1995",1365698,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1996","1996",1381578,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1997","1997",1396316,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1998","1998",1407921,,
"CZE","Czechia","T","Total","65_OVER","65 and over","1999","1999",1416012,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2000","2000",1421853,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2001","2001",1413214,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2002","2002",1415632,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2003","2003",1419767,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2004","2004",1427886,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2005","2005",1445219,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2006","2006",1468857,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2007","2007",1495670,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2008","2008",1535538,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2009","2009",1578388,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2010","2010",1616836,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2011","2011",1669215,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2012","2012",1734367,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2013","2013",1796259,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2014","2014",1852882,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2015","2015",1905777,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2016","2016",1960407,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2017","2017",2013997,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2018","2018",2063053,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2019","2019",2108817,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2020","2020",2145276,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2021","2021",2159855,,
"CZE","Czechia","T","Total","65_OVER","65 and over","2022","2022",2195874,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1980","1980",426363,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1981","1981",431502,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1982","1982",436579,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1983","1983",441424,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1984","1984",445441,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1985","1985",450617,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1986","1986",457043,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1987","1987",461717,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1988","1988",465153,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1989","1989",468297,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1990","1990",470502,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1991","1991",471887,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1992","1992",472295,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1993","1993",472067,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1994","1994",470340,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1995","1995",468313,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1996","1996",465608,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1997","1997",464500,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1998","1998",463039,,
"DNK","Denmark","W","Women","65_OVER","65 and over","1999","1999",461465,,
